,id,item_id,dept_id,cat_id,store_id,state_id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
14567,FOODS_3_147_TX_1_validation,FOODS_3_147,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14568,FOODS_3_148_TX_1_validation,FOODS_3_148,FOODS_3,FOODS,TX_1,TX,0,6,2,0,4,0,0,4,3,0,0,0,0,0,0,0,0,0,0,2,1,2,14,6,1,0,2,1
14569,FOODS_3_149_TX_1_validation,FOODS_3_149,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14570,FOODS_3_150_TX_1_validation,FOODS_3_150,FOODS_3,FOODS,TX_1,TX,4,10,3,21,11,15,1,3,5,4,6,8,7,17,4,8,0,0,0,0,0,0,0,0,7,9,12,10
14571,FOODS_3_151_TX_1_validation,FOODS_3_151,FOODS_3,FOODS,TX_1,TX,0,6,3,2,1,0,2,9,2,0,0,0,2,1,3,3,3,3,0,6,0,2,3,3,3,7,0,3
14572,FOODS_3_152_TX_1_validation,FOODS_3_152,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14573,FOODS_3_153_TX_1_validation,FOODS_3_153,FOODS_3,FOODS,TX_1,TX,1,4,1,2,0,0,4,0,0,0,0,0,1,2,1,2,3,3,5,3,1,1,6,1,1,1,1,3
14574,FOODS_3_154_TX_1_validation,FOODS_3_154,FOODS_3,FOODS,TX_1,TX,6,9,1,3,7,12,1,5,6,5,7,6,7,5,4,17,3,7,1,3,4,4,7,4,2,4,1,9
14575,FOODS_3_155_TX_1_validation,FOODS_3_155,FOODS_3,FOODS,TX_1,TX,1,0,0,0,1,3,3,0,1,1,2,0,5,0,2,3,0,2,2,1,1,2,1,1,2,3,0,0
14576,FOODS_3_156_TX_1_validation,FOODS_3_156,FOODS_3,FOODS,TX_1,TX,1,3,0,0,2,1,1,4,2,1,1,1,2,1,2,0,0,3,1,1,2,2,2,1,0,1,0,1
14577,FOODS_3_157_TX_1_validation,FOODS_3_157,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14578,FOODS_3_158_TX_1_validation,FOODS_3_158,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14579,FOODS_3_159_TX_1_validation,FOODS_3_159,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14580,FOODS_3_160_TX_1_validation,FOODS_3_160,FOODS_3,FOODS,TX_1,TX,1,1,0,1,0,2,1,2,1,2,0,1,0,2,3,1,0,2,1,0,0,0,0,3,0,0,0,0
14581,FOODS_3_161_TX_1_validation,FOODS_3_161,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
14582,FOODS_3_162_TX_1_validation,FOODS_3_162,FOODS_3,FOODS,TX_1,TX,0,3,1,1,1,1,4,2,0,1,0,0,1,2,0,6,1,1,4,2,2,2,7,2,0,1,1,3
14583,FOODS_3_163_TX_1_validation,FOODS_3_163,FOODS_3,FOODS,TX_1,TX,0,2,1,0,2,1,0,1,1,1,1,0,2,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0
14584,FOODS_3_164_TX_1_validation,FOODS_3_164,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14585,FOODS_3_165_TX_1_validation,FOODS_3_165,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14586,FOODS_3_166_TX_1_validation,FOODS_3_166,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14587,FOODS_3_167_TX_1_validation,FOODS_3_167,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14588,FOODS_3_168_TX_1_validation,FOODS_3_168,FOODS_3,FOODS,TX_1,TX,0,0,0,0,3,4,0,3,5,7,2,7,4,2,4,6,12,2,3,5,9,3,6,1,1,6,1,3
14589,FOODS_3_169_TX_1_validation,FOODS_3_169,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14590,FOODS_3_170_TX_1_validation,FOODS_3_170,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14591,FOODS_3_171_TX_1_validation,FOODS_3_171,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14592,FOODS_3_172_TX_1_validation,FOODS_3_172,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14593,FOODS_3_173_TX_1_validation,FOODS_3_173,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14594,FOODS_3_174_TX_1_validation,FOODS_3_174,FOODS_3,FOODS,TX_1,TX,1,0,2,1,0,0,0,2,1,0,0,0,3,0,1,0,1,1,0,0,0,0,0,1,0,1,1,1
14595,FOODS_3_175_TX_1_validation,FOODS_3_175,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14596,FOODS_3_176_TX_1_validation,FOODS_3_176,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14597,FOODS_3_177_TX_1_validation,FOODS_3_177,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14598,FOODS_3_178_TX_1_validation,FOODS_3_178,FOODS_3,FOODS,TX_1,TX,1,4,4,2,4,4,0,8,11,0,0,0,1,7,2,5,9,0,0,3,2,7,2,1,3,0,4,1
14599,FOODS_3_179_TX_1_validation,FOODS_3_179,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14600,FOODS_3_180_TX_1_validation,FOODS_3_180,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14601,FOODS_3_181_TX_1_validation,FOODS_3_181,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14602,FOODS_3_182_TX_1_validation,FOODS_3_182,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,2,0,1,5,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
14603,FOODS_3_183_TX_1_validation,FOODS_3_183,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14604,FOODS_3_184_TX_1_validation,FOODS_3_184,FOODS_3,FOODS,TX_1,TX,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,3,0,2,1,2,0,0,0,1
14605,FOODS_3_185_TX_1_validation,FOODS_3_185,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14606,FOODS_3_186_TX_1_validation,FOODS_3_186,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14607,FOODS_3_187_TX_1_validation,FOODS_3_187,FOODS_3,FOODS,TX_1,TX,0,2,4,1,0,1,1,1,3,1,0,0,2,0,0,1,0,2,1,0,0,3,0,0,0,1,0,7
14608,FOODS_3_188_TX_1_validation,FOODS_3_188,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14609,FOODS_3_189_TX_1_validation,FOODS_3_189,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14610,FOODS_3_190_TX_1_validation,FOODS_3_190,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14611,FOODS_3_191_TX_1_validation,FOODS_3_191,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14612,FOODS_3_192_TX_1_validation,FOODS_3_192,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14613,FOODS_3_193_TX_1_validation,FOODS_3_193,FOODS_3,FOODS,TX_1,TX,0,10,0,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
14614,FOODS_3_194_TX_1_validation,FOODS_3_194,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,1,1,0,1,0,2,0
14615,FOODS_3_195_TX_1_validation,FOODS_3_195,FOODS_3,FOODS,TX_1,TX,3,0,1,2,4,2,3,2,4,6,1,1,3,4,4,5,2,4,0,0,2,3,2,5,2,2,0,3
14616,FOODS_3_196_TX_1_validation,FOODS_3_196,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14617,FOODS_3_197_TX_1_validation,FOODS_3_197,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14618,FOODS_3_198_TX_1_validation,FOODS_3_198,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14619,FOODS_3_199_TX_1_validation,FOODS_3_199,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14620,FOODS_3_200_TX_1_validation,FOODS_3_200,FOODS_3,FOODS,TX_1,TX,0,1,0,1,0,4,1,1,3,1,1,3,1,0,0,0,0,0,0,0,0,4,1,0,0,1,0,0
14621,FOODS_3_201_TX_1_validation,FOODS_3_201,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,5,3,2,3,3,3,3,2,3,3,4,2,2,6,5,1,6,7,2
14622,FOODS_3_202_TX_1_validation,FOODS_3_202,FOODS_3,FOODS,TX_1,TX,18,15,15,10,8,11,13,18,15,9,16,14,11,14,20,21,12,15,14,9,10,20,24,11,14,5,8,22
14623,FOODS_3_203_TX_1_validation,FOODS_3_203,FOODS_3,FOODS,TX_1,TX,3,0,1,1,1,2,1,2,2,4,0,3,1,0,0,3,0,2,5,1,0,0,2,1,0,0,0,1
14624,FOODS_3_204_TX_1_validation,FOODS_3_204,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14625,FOODS_3_205_TX_1_validation,FOODS_3_205,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14626,FOODS_3_206_TX_1_validation,FOODS_3_206,FOODS_3,FOODS,TX_1,TX,0,0,0,0,2,0,0,1,2,0,0,4,2,1,3,1,0,2,1,0,0,0,1,1,0,0,0,1
14627,FOODS_3_207_TX_1_validation,FOODS_3_207,FOODS_3,FOODS,TX_1,TX,0,1,0,0,2,0,0,2,0,2,1,0,2,3,1,2,0,0,0,1,2,0,0,1,0,0,1,1
14628,FOODS_3_208_TX_1_validation,FOODS_3_208,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14629,FOODS_3_209_TX_1_validation,FOODS_3_209,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14630,FOODS_3_210_TX_1_validation,FOODS_3_210,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14631,FOODS_3_211_TX_1_validation,FOODS_3_211,FOODS_3,FOODS,TX_1,TX,3,2,0,0,1,2,1,1,1,2,0,2,0,2,2,1,1,0,1,1,1,3,2,0,0,2,1,2
14632,FOODS_3_212_TX_1_validation,FOODS_3_212,FOODS_3,FOODS,TX_1,TX,0,0,1,0,2,0,0,1,1,3,0,2,3,1,1,3,0,1,0,1,0,2,1,1,1,0,2,0
14633,FOODS_3_213_TX_1_validation,FOODS_3_213,FOODS_3,FOODS,TX_1,TX,5,3,0,4,3,11,6,2,9,10,5,21,6,15,17,22,9,14,8,5,2,2,0,0,0,0,0,0
14634,FOODS_3_214_TX_1_validation,FOODS_3_214,FOODS_3,FOODS,TX_1,TX,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,0,0
14635,FOODS_3_215_TX_1_validation,FOODS_3_215,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1,2,0,1,0,0,0,0,0,0,0,0,0
14636,FOODS_3_216_TX_1_validation,FOODS_3_216,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14637,FOODS_3_217_TX_1_validation,FOODS_3_217,FOODS_3,FOODS,TX_1,TX,1,0,0,0,0,0,0,2,2,1,2,2,0,0,1,1,1,1,0,0,1,0,1,1,2,1,1,1
14638,FOODS_3_218_TX_1_validation,FOODS_3_218,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14639,FOODS_3_219_TX_1_validation,FOODS_3_219,FOODS_3,FOODS,TX_1,TX,3,14,0,0,0,5,3,7,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14640,FOODS_3_220_TX_1_validation,FOODS_3_220,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14641,FOODS_3_221_TX_1_validation,FOODS_3_221,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14642,FOODS_3_222_TX_1_validation,FOODS_3_222,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
14643,FOODS_3_223_TX_1_validation,FOODS_3_223,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14644,FOODS_3_224_TX_1_validation,FOODS_3_224,FOODS_3,FOODS,TX_1,TX,3,3,1,0,6,2,2,1,5,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14645,FOODS_3_225_TX_1_validation,FOODS_3_225,FOODS_3,FOODS,TX_1,TX,0,0,2,1,2,2,1,5,2,0,1,4,0,0,1,2,2,2,1,1,1,1,3,1,2,4,2,0
14646,FOODS_3_226_TX_1_validation,FOODS_3_226,FOODS_3,FOODS,TX_1,TX,10,14,10,6,17,10,7,9,10,9,6,5,10,11,6,13,8,5,8,4,8,12,7,9,8,7,3,11
14647,FOODS_3_227_TX_1_validation,FOODS_3_227,FOODS_3,FOODS,TX_1,TX,9,12,8,14,12,13,11,7,18,4,6,9,0,0,13,11,9,12,2,5,10,11,11,8,4,6,8,5
14648,FOODS_3_228_TX_1_validation,FOODS_3_228,FOODS_3,FOODS,TX_1,TX,8,2,4,2,4,3,1,4,9,5,6,2,4,1,7,8,6,7,6,10,8,4,4,5,5,4,10,8
14649,FOODS_3_229_TX_1_validation,FOODS_3_229,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14650,FOODS_3_230_TX_1_validation,FOODS_3_230,FOODS_3,FOODS,TX_1,TX,1,1,0,3,2,4,4,2,9,1,0,0,0,1,2,4,2,3,1,0,2,4,1,0,2,1,0,0
14651,FOODS_3_231_TX_1_validation,FOODS_3_231,FOODS_3,FOODS,TX_1,TX,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2
14652,FOODS_3_232_TX_1_validation,FOODS_3_232,FOODS_3,FOODS,TX_1,TX,1,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,1,1,0,1,0,1,1,0,1
14653,FOODS_3_233_TX_1_validation,FOODS_3_233,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14654,FOODS_3_234_TX_1_validation,FOODS_3_234,FOODS_3,FOODS,TX_1,TX,2,2,1,1,1,0,0,0,0,0,32,83,16,36,28,35,12,35,24,14,6,6,21,46,12,7,20,17
14655,FOODS_3_235_TX_1_validation,FOODS_3_235,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14656,FOODS_3_236_TX_1_validation,FOODS_3_236,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14657,FOODS_3_237_TX_1_validation,FOODS_3_237,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14658,FOODS_3_238_TX_1_validation,FOODS_3_238,FOODS_3,FOODS,TX_1,TX,6,3,0,3,1,1,4,2,4,2,1,0,1,4,3,3,4,4,3,2,0,6,2,1,1,0,6,5
14659,FOODS_3_239_TX_1_validation,FOODS_3_239,FOODS_3,FOODS,TX_1,TX,0,0,1,3,1,2,0,0,0,13,0,0,2,3,1,0,0,1,2,0,0,4,0,1,1,1,2,1
14660,FOODS_3_240_TX_1_validation,FOODS_3_240,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14661,FOODS_3_241_TX_1_validation,FOODS_3_241,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,3,2,2,1,0,0,0,9,8,2
14662,FOODS_3_242_TX_1_validation,FOODS_3_242,FOODS_3,FOODS,TX_1,TX,1,0,0,0,1,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,2,0,0
14663,FOODS_3_243_TX_1_validation,FOODS_3_243,FOODS_3,FOODS,TX_1,TX,1,2,0,1,0,3,1,2,4,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2
14664,FOODS_3_244_TX_1_validation,FOODS_3_244,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14665,FOODS_3_245_TX_1_validation,FOODS_3_245,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14666,FOODS_3_246_TX_1_validation,FOODS_3_246,FOODS_3,FOODS,TX_1,TX,0,0,0,0,3,0,1,0,1,0,2,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0
14667,FOODS_3_247_TX_1_validation,FOODS_3_247,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14668,FOODS_3_248_TX_1_validation,FOODS_3_248,FOODS_3,FOODS,TX_1,TX,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
14669,FOODS_3_249_TX_1_validation,FOODS_3_249,FOODS_3,FOODS,TX_1,TX,0,3,0,1,4,0,1,0,0,1,2,1,1,0,0,2,1,1,0,2,0,0,1,2,0,2,2,1
14670,FOODS_3_250_TX_1_validation,FOODS_3_250,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14671,FOODS_3_251_TX_1_validation,FOODS_3_251,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14672,FOODS_3_252_TX_1_validation,FOODS_3_252,FOODS_3,FOODS,TX_1,TX,45,33,23,13,8,15,21,26,21,23,22,19,21,25,51,51,40,41,20,38,28,42,52,45,41,27,21,43
14673,FOODS_3_253_TX_1_validation,FOODS_3_253,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14674,FOODS_3_254_TX_1_validation,FOODS_3_254,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14675,FOODS_3_255_TX_1_validation,FOODS_3_255,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14676,FOODS_3_256_TX_1_validation,FOODS_3_256,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
14677,FOODS_3_257_TX_1_validation,FOODS_3_257,FOODS_3,FOODS,TX_1,TX,1,3,0,2,4,5,0,2,3,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14678,FOODS_3_258_TX_1_validation,FOODS_3_258,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14679,FOODS_3_259_TX_1_validation,FOODS_3_259,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14680,FOODS_3_260_TX_1_validation,FOODS_3_260,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14681,FOODS_3_261_TX_1_validation,FOODS_3_261,FOODS_3,FOODS,TX_1,TX,1,0,1,3,1,2,2,0,0,1,1,1,1,0,2,2,0,3,0,3,0,1,1,0,1,1,3,1
14682,FOODS_3_262_TX_1_validation,FOODS_3_262,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14683,FOODS_3_263_TX_1_validation,FOODS_3_263,FOODS_3,FOODS,TX_1,TX,4,6,3,2,1,1,3,4,5,0,0,3,3,6,3,6,2,1,3,2,7,5,4,4,8,9,2,1
14684,FOODS_3_264_TX_1_validation,FOODS_3_264,FOODS_3,FOODS,TX_1,TX,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,0,2,1,0,0,0,0,0,1,0,0,0
14685,FOODS_3_265_TX_1_validation,FOODS_3_265,FOODS_3,FOODS,TX_1,TX,0,0,0,0,2,3,1,3,0,2,1,1,1,1,5,0,1,2,2,1,2,2,3,3,1,1,1,1
14686,FOODS_3_266_TX_1_validation,FOODS_3_266,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14687,FOODS_3_267_TX_1_validation,FOODS_3_267,FOODS_3,FOODS,TX_1,TX,4,0,0,0,0,0,1,3,1,2,1,2,1,2,3,2,2,6,1,0,1,1,2,0,0,0,0,3
14688,FOODS_3_268_TX_1_validation,FOODS_3_268,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14689,FOODS_3_269_TX_1_validation,FOODS_3_269,FOODS_3,FOODS,TX_1,TX,0,0,0,0,1,0,2,4,0,1,3,3,0,2,3,1,0,6,1,0,0,1,0,2,5,3,1,2
14690,FOODS_3_270_TX_1_validation,FOODS_3_270,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14691,FOODS_3_271_TX_1_validation,FOODS_3_271,FOODS_3,FOODS,TX_1,TX,0,1,1,1,1,1,0,0,1,0,0,1,3,2,2,2,0,0,0,1,0,0,0,0,1,0,0,0
14692,FOODS_3_272_TX_1_validation,FOODS_3_272,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14693,FOODS_3_273_TX_1_validation,FOODS_3_273,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
14694,FOODS_3_274_TX_1_validation,FOODS_3_274,FOODS_3,FOODS,TX_1,TX,1,0,3,2,3,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14695,FOODS_3_275_TX_1_validation,FOODS_3_275,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14696,FOODS_3_276_TX_1_validation,FOODS_3_276,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,1,2,1,2,0,1,2,0,0,0,0,3,0,0,2,1,0,0,0,0
14697,FOODS_3_277_TX_1_validation,FOODS_3_277,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14698,FOODS_3_278_TX_1_validation,FOODS_3_278,FOODS_3,FOODS,TX_1,TX,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
