id,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28
HOBBIES_1_349_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_349_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_349_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_350_CA_1_validation,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,1,0,0,3,0,1,0,0
HOBBIES_1_350_CA_2_validation,1,0,2,0,4,1,1,2,1,1,1,2,0,1,1,0,4,5,1,0,2,2,1,0,2,1,0,1
HOBBIES_1_350_CA_3_validation,0,2,1,1,0,0,0,1,1,2,1,2,1,0,0,0,0,5,1,2,1,0,1,3,2,0,1,0
HOBBIES_1_350_CA_4_validation,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,2,1,0,0,1,1,0,2,2,0,0,0,1
HOBBIES_1_350_TX_1_validation,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOBBIES_1_350_TX_2_validation,8,1,0,1,0,3,0,5,0,0,1,0,2,0,7,0,0,0,2,0,1,2,7,1,0,1,3,0
HOBBIES_1_350_TX_3_validation,2,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,2,0,0,1,0,1,0,0,0,1,0
HOBBIES_1_350_WI_1_validation,6,1,0,1,0,1,2,0,2,1,4,1,0,1,0,0,0,0,2,0,1,10,0,0,2,0,1,0
HOBBIES_1_350_WI_2_validation,5,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
HOBBIES_1_350_WI_3_validation,2,0,0,0,0,0,3,1,0,0,3,0,0,0,1,1,1,0,0,0,2,2,0,1,2,0,1,0
HOBBIES_1_351_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_351_CA_2_validation,0,0,0,0,2,0,0,2,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0
HOBBIES_1_351_CA_3_validation,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,0,1,2
HOBBIES_1_351_CA_4_validation,1,0,3,2,0,1,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,4,3,1
HOBBIES_1_351_TX_1_validation,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_351_TX_2_validation,1,0,0,0,1,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1
HOBBIES_1_351_TX_3_validation,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
HOBBIES_1_351_WI_1_validation,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,2,0,0,0
HOBBIES_1_351_WI_2_validation,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
HOBBIES_1_351_WI_3_validation,1,0,0,0,1,0,2,1,0,1,0,0,1,1,0,0,2,0,0,0,2,0,0,0,0,0,0,1
HOBBIES_1_352_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_352_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_353_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_354_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_355_CA_1_validation,1,4,2,0,0,2,0,1,2,0,1,0,1,0,1,3,3,0,2,0,1,2,2,0,1,0,0,0
HOBBIES_1_355_CA_2_validation,3,2,0,0,1,2,0,1,0,1,0,0,1,1,1,3,2,0,0,1,1,2,2,2,0,0,0,0
HOBBIES_1_355_CA_3_validation,3,2,3,0,5,4,5,1,0,1,3,0,4,2,4,3,2,1,4,3,5,4,3,1,0,0,0,0
HOBBIES_1_355_CA_4_validation,0,2,1,3,0,1,1,1,0,1,2,0,1,0,0,2,1,1,0,1,2,1,2,0,0,0,0,0
HOBBIES_1_355_TX_1_validation,2,0,0,2,0,1,0,0,0,1,0,2,0,1,0,0,2,0,0,0,0,1,1,1,1,0,0,0
HOBBIES_1_355_TX_2_validation,2,2,1,1,0,0,2,2,1,4,0,1,1,1,2,2,2,0,0,0,0,0,2,2,0,0,0,0
HOBBIES_1_355_TX_3_validation,2,2,0,4,0,0,1,1,0,1,2,0,2,3,0,4,0,0,1,1,2,2,0,2,1,0,0,0
HOBBIES_1_355_WI_1_validation,1,2,3,2,0,1,0,3,4,1,0,1,0,0,5,3,1,1,0,1,2,0,0,0,0,2,1,3
HOBBIES_1_355_WI_2_validation,1,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,1,1,0,1,0,1,1,1,1,1,0,0
HOBBIES_1_355_WI_3_validation,1,0,0,0,0,3,3,2,1,4,2,1,4,3,4,0,2,0,1,3,2,0,0,0,0,1,3,2
HOBBIES_1_356_CA_1_validation,0,0,0,0,0,1,0,3,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HOBBIES_1_356_CA_2_validation,2,1,1,3,2,3,1,1,0,0,1,0,0,1,0,1,2,0,3,0,0,3,1,1,1,4,0,0
HOBBIES_1_356_CA_3_validation,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_356_CA_4_validation,0,3,0,0,0,0,1,2,0,0,0,1,0,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_356_TX_1_validation,1,0,0,0,0,1,0,1,2,0,0,0,2,0,1,1,1,1,0,1,1,0,0,1,1,0,1,1
HOBBIES_1_356_TX_2_validation,2,3,1,0,1,0,0,3,1,0,0,1,0,1,1,2,2,1,0,0,0,3,0,0,0,1,0,0
HOBBIES_1_356_TX_3_validation,0,1,0,0,1,4,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,1
HOBBIES_1_356_WI_1_validation,6,3,4,2,0,2,2,4,0,0,0,0,1,3,1,1,0,1,2,0,4,5,1,0,0,2,3,1
HOBBIES_1_356_WI_2_validation,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,3,0,1,0,0,0,1,0,0,0,0
HOBBIES_1_356_WI_3_validation,4,4,2,6,3,5,5,0,1,1,2,2,0,7,5,5,3,0,2,5,1,3,1,1,3,2,0,3
HOBBIES_1_357_CA_1_validation,1,1,0,0,1,0,2,3,3,0,3,1,1,3,1,3,5,0,0,0,0,6,2,8,0,2,3,4
HOBBIES_1_357_CA_2_validation,2,1,2,0,3,0,2,1,5,1,2,0,2,1,6,0,0,0,0,2,0,3,1,2,0,0,0,4
HOBBIES_1_357_CA_3_validation,0,0,0,0,1,0,1,2,0,0,1,4,1,2,0,1,0,0,0,0,0,2,1,1,0,1,0,1
HOBBIES_1_357_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_357_TX_1_validation,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
HOBBIES_1_357_TX_2_validation,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0
HOBBIES_1_357_TX_3_validation,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,1,0,0,1,0,1,0,0
HOBBIES_1_357_WI_1_validation,0,0,0,0,0,0,0,0,6,0,2,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1
HOBBIES_1_357_WI_2_validation,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,1,0,0,0,1
HOBBIES_1_357_WI_3_validation,0,1,1,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0
HOBBIES_1_358_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_358_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_359_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_360_CA_1_validation,0,1,0,0,0,0,0,0,1,2,0,1,0,0,2,0,0,1,0,1,2,0,1,0,0,0,1,3
HOBBIES_1_360_CA_2_validation,1,1,0,0,2,0,1,1,1,0,0,1,1,0,1,0,0,0,0,2,1,0,0,1,1,1,2,0
HOBBIES_1_360_CA_3_validation,0,0,0,0,0,0,0,2,2,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
HOBBIES_1_360_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_360_TX_1_validation,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
HOBBIES_1_360_TX_2_validation,0,0,0,1,2,0,0,0,2,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,1,1,0
HOBBIES_1_360_TX_3_validation,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_360_WI_1_validation,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0
HOBBIES_1_360_WI_2_validation,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_360_WI_3_validation,0,0,0,1,0,0,1,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_361_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_362_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_363_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,1,0,0
HOBBIES_1_363_CA_2_validation,0,1,1,0,0,0,1,0,1,0,0,0,0,1,3,2,0,0,0,1,0,1,1,0,0,1,0,2
HOBBIES_1_363_CA_3_validation,0,0,2,2,0,0,2,0,0,1,2,1,0,1,0,0,0,1,0,0,1,1,1,0,0,1,1,0
HOBBIES_1_363_CA_4_validation,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_363_TX_1_validation,1,1,2,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,3,0,0,1,0,1,1,0
HOBBIES_1_363_TX_2_validation,1,1,3,1,1,0,0,2,2,2,0,0,1,0,0,7,4,1,1,3,0,4,0,1,1,0,0,4
HOBBIES_1_363_TX_3_validation,0,0,1,2,0,0,0,0,1,0,1,0,0,2,0,2,0,2,1,0,0,1,0,2,0,0,1,0
HOBBIES_1_363_WI_1_validation,1,1,0,0,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,3,0,0,1
HOBBIES_1_363_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,1,0,0,0,0,0,0,0,0
HOBBIES_1_363_WI_3_validation,1,0,1,1,1,1,0,0,2,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,2
HOBBIES_1_364_CA_1_validation,6,0,0,0,0,0,0,0,0,0,4,1,1,5,5,4,3,2,3,4,0,1,3,1,5,2,1,3
HOBBIES_1_364_CA_2_validation,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0
HOBBIES_1_364_CA_3_validation,2,0,0,0,0,0,0,0,3,0,1,1,0,5,0,0,1,4,2,2,2,0,0,0,1,0,2,1
HOBBIES_1_364_CA_4_validation,2,0,0,0,0,0,0,0,1,0,1,1,3,1,2,1,1,1,3,0,0,2,0,1,4,1,1,0
HOBBIES_1_364_TX_1_validation,1,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,1,1,1,0,0,1,0,3,1,0
HOBBIES_1_364_TX_2_validation,3,0,0,0,0,0,0,0,0,5,0,0,4,4,2,5,0,0,0,3,1,6,5,1,0,0,2,1
HOBBIES_1_364_TX_3_validation,1,0,0,0,0,0,0,0,2,0,2,1,0,0,0,2,0,1,3,0,0,2,0,1,2,1,0,0
HOBBIES_1_364_WI_1_validation,0,0,0,0,0,0,0,0,1,1,0,4,0,0,0,2,3,2,1,1,0,0,0,0,0,0,0,0
HOBBIES_1_364_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,1,1,0
HOBBIES_1_364_WI_3_validation,1,0,0,0,0,0,0,0,0,0,4,3,3,1,2,2,0,0,0,0,0,2,1,0,3,1,1,0
HOBBIES_1_365_CA_1_validation,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0
HOBBIES_1_365_CA_2_validation,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,1,0,0,0,1,0,0,0,0,1
HOBBIES_1_365_CA_3_validation,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
HOBBIES_1_365_CA_4_validation,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
HOBBIES_1_365_TX_1_validation,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
HOBBIES_1_365_TX_2_validation,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0
HOBBIES_1_365_TX_3_validation,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HOBBIES_1_365_WI_1_validation,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0
HOBBIES_1_365_WI_2_validation,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
HOBBIES_1_365_WI_3_validation,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
HOBBIES_1_366_CA_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_CA_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_CA_4_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_TX_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_TX_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_WI_1_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_WI_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_366_WI_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HOBBIES_1_367_CA_1_validation,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,2,6,1,0,0,0,0,0,0
HOBBIES_1_367_CA_2_validation,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,2
HOBBIES_1_367_CA_3_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,1,1,0,4,1
HOBBIES_1_367_CA_4_validation,2,0,1,0,0,0,1,2,0,2,1,0,1,0,1,1,0,0,0,6,1,1,0,0,0,0,2,3
HOBBIES_1_367_TX_1_validation,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HOBBIES_1_367_TX_2_validation,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
HOBBIES_1_367_TX_3_validation,0,1,2,0,1,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
HOBBIES_1_367_WI_1_validation,1,0,3,0,0,2,1,1,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0
HOBBIES_1_367_WI_2_validation,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
HOBBIES_1_367_WI_3_validation,0,0,1,0,0,1,2,1,2,0,0,1,0,1,0,1,2,1,2,0,0,2,0,1,0,0,0,0
HOBBIES_1_368_CA_1_validation,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HOBBIES_1_368_CA_2_validation,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0
