,Unnamed: 0,id,d_1,d_2,d_3,d_4,d_5,d_6,d_7,d_8,d_9,d_10,d_11,d_12,d_13,d_14,d_15,d_16,d_17,d_18,d_19,d_20,d_21,d_22,d_23,d_24,d_25,d_26,d_27,d_28
15280,15280,HOBBIES_1_036_TX_2_validation,0,0,0,0,1,0,1,5,1,0,0,0,0,3,0,2,1,0,0,0,1,0,4,1,0,1,2,0
15281,15281,HOBBIES_1_037_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15282,15282,HOBBIES_1_038_TX_2_validation,2,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,0,0,0,2,0,1,1,2,0,0,0,0
15283,15283,HOBBIES_1_039_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15284,15284,HOBBIES_1_040_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15285,15285,HOBBIES_1_041_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15286,15286,HOBBIES_1_042_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15287,15287,HOBBIES_1_043_TX_2_validation,11,1,0,9,0,19,2,1,9,8,7,7,6,1,5,5,0,1,5,0,0,7,3,1,15,3,0,3
15288,15288,HOBBIES_1_044_TX_2_validation,1,3,0,2,4,2,2,3,0,1,1,2,0,1,5,2,0,0,1,0,0,1,4,1,1,0,3,2
15289,15289,HOBBIES_1_045_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15290,15290,HOBBIES_1_046_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15291,15291,HOBBIES_1_047_TX_2_validation,1,5,1,0,5,3,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,2,0,2,0
15292,15292,HOBBIES_1_048_TX_2_validation,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15293,15293,HOBBIES_1_049_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15294,15294,HOBBIES_1_050_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15295,15295,HOBBIES_1_051_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15296,15296,HOBBIES_1_052_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15297,15297,HOBBIES_1_053_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15298,15298,HOBBIES_1_054_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15299,15299,HOBBIES_1_055_TX_2_validation,4,2,0,0,3,1,1,2,2,1,1,2,1,4,2,0,0,1,3,0,3,6,1,0,2,1,2,1
15300,15300,HOBBIES_1_056_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15301,15301,HOBBIES_1_057_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15302,15302,HOBBIES_1_058_TX_2_validation,1,1,2,0,2,0,2,1,1,0,1,1,0,2,1,2,2,0,1,0,0,2,0,0,1,1,0,2
15303,15303,HOBBIES_1_060_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15304,15304,HOBBIES_1_061_TX_2_validation,0,3,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,0,0
15305,15305,HOBBIES_1_062_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15306,15306,HOBBIES_1_063_TX_2_validation,0,2,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
15307,15307,HOBBIES_1_064_TX_2_validation,1,0,3,4,1,0,1,1,0,0,1,2,0,1,2,6,1,0,2,0,0,0,2,0,0,2,1,1
15308,15308,HOBBIES_1_065_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15309,15309,HOBBIES_1_066_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15310,15310,HOBBIES_1_067_TX_2_validation,0,0,0,30,2,2,1,0,3,1,1,78,0,0,0,4,4,0,83,1,0,2,0,0,0,0,72,0
15311,15311,HOBBIES_1_068_TX_2_validation,1,1,2,0,0,0,0,0,0,0,1,0,0,0,0,3,0,1,1,0,4,0,0,0,0,1,3,1
15312,15312,HOBBIES_1_069_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15313,15313,HOBBIES_1_070_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15314,15314,HOBBIES_1_072_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15315,15315,HOBBIES_1_073_TX_2_validation,0,2,1,1,0,0,3,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,0,1,1
15316,15316,HOBBIES_1_074_TX_2_validation,2,0,4,0,4,3,1,2,4,2,1,1,1,1,3,3,6,2,2,1,1,8,6,1,2,1,1,4
15317,15317,HOBBIES_1_075_TX_2_validation,0,1,1,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0
15318,15318,HOBBIES_1_076_TX_2_validation,0,5,0,0,2,0,0,0,2,2,1,4,1,2,1,1,1,0,0,1,0,1,0,0,2,1,0,0
15319,15319,HOBBIES_1_077_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15320,15320,HOBBIES_1_078_TX_2_validation,4,0,0,0,0,0,0,0,2,6,2,2,0,0,0,0,1,0,1,0,2,1,0,0,0,0,0,0
15321,15321,HOBBIES_1_079_TX_2_validation,0,0,0,1,0,1,2,0,4,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3
15322,15322,HOBBIES_1_080_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,16
15323,15323,HOBBIES_1_081_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15324,15324,HOBBIES_1_082_TX_2_validation,1,2,0,1,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1
15325,15325,HOBBIES_1_083_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15326,15326,HOBBIES_1_084_TX_2_validation,2,1,0,4,0,2,0,1,0,2,1,0,1,5,0,0,1,2,2,3,3,3,4,2,0,0,0,0
15327,15327,HOBBIES_1_085_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15328,15328,HOBBIES_1_086_TX_2_validation,0,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15329,15329,HOBBIES_1_087_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15330,15330,HOBBIES_1_088_TX_2_validation,0,0,0,0,3,0,0,0,1,2,1,3,1,0,1,4,0,1,0,1,0,0,0,0,1,2,0,0
15331,15331,HOBBIES_1_089_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15332,15332,HOBBIES_1_090_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15333,15333,HOBBIES_1_091_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15334,15334,HOBBIES_1_092_TX_2_validation,1,1,2,0,0,0,0,1,0,0,0,1,2,0,3,1,1,0,0,0,0,0,1,0,0,0,2,2
15335,15335,HOBBIES_1_093_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15336,15336,HOBBIES_1_094_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15337,15337,HOBBIES_1_095_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15338,15338,HOBBIES_1_097_TX_2_validation,1,0,0,0,4,1,1,0,1,1,1,0,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0,0
15339,15339,HOBBIES_1_098_TX_2_validation,2,1,2,1,2,0,1,2,2,1,1,1,2,0,2,1,0,2,2,2,2,2,1,1,0,1,0,0
15340,15340,HOBBIES_1_099_TX_2_validation,6,4,1,2,4,3,2,0,3,1,1,3,4,2,1,2,1,0,0,4,1,2,3,7,0,0,1,1
15341,15341,HOBBIES_1_100_TX_2_validation,1,1,0,0,2,1,1,2,0,0,1,0,0,0,1,2,2,0,1,0,2,0,0,0,0,0,0,1
15342,15342,HOBBIES_1_102_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15343,15343,HOBBIES_1_103_TX_2_validation,16,8,0,5,1,5,1,2,6,11,8,6,0,0,5,20,17,0,0,24,0,18,1,3,7,3,24,4
15344,15344,HOBBIES_1_104_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15345,15345,HOBBIES_1_105_TX_2_validation,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,2,0,0
15346,15346,HOBBIES_1_106_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15347,15347,HOBBIES_1_107_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15348,15348,HOBBIES_1_108_TX_2_validation,2,2,0,0,2,0,1,1,6,2,2,2,1,2,1,3,2,3,3,1,2,2,2,6,2,4,3,2
15349,15349,HOBBIES_1_109_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15350,15350,HOBBIES_1_110_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15351,15351,HOBBIES_1_111_TX_2_validation,2,1,1,1,9,1,1,4,0,0,0,0,0,0,0,0,1,12,0,1,0,0,2,3,0,0,1,2
15352,15352,HOBBIES_1_112_TX_2_validation,0,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
15353,15353,HOBBIES_1_113_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15354,15354,HOBBIES_1_114_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15355,15355,HOBBIES_1_115_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15356,15356,HOBBIES_1_116_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15357,15357,HOBBIES_1_117_TX_2_validation,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15358,15358,HOBBIES_1_118_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15359,15359,HOBBIES_1_119_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15360,15360,HOBBIES_1_120_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15361,15361,HOBBIES_1_121_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15362,15362,HOBBIES_1_122_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15363,15363,HOBBIES_1_123_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15364,15364,HOBBIES_1_124_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15365,15365,HOBBIES_1_125_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15366,15366,HOBBIES_1_126_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15367,15367,HOBBIES_1_127_TX_2_validation,0,0,0,0,0,0,0,4,1,0,3,0,1,2,1,0,0,0,0,0,0,2,4,1,0,0,0,1
15368,15368,HOBBIES_1_128_TX_2_validation,1,2,0,2,0,0,0,1,1,1,0,0,0,2,1,0,0,0,3,1,0,1,0,0,1,3,0,0
15369,15369,HOBBIES_1_129_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15370,15370,HOBBIES_1_130_TX_2_validation,0,0,1,0,1,1,0,1,0,0,0,0,0,0,2,0,2,1,0,0,0,1,1,1,0,3,1,0
15371,15371,HOBBIES_1_131_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15372,15372,HOBBIES_1_132_TX_2_validation,1,1,0,2,0,0,1,2,1,1,0,0,1,0,1,0,1,2,0,1,0,1,3,1,2,0,5,0
15373,15373,HOBBIES_1_133_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15374,15374,HOBBIES_1_134_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15375,15375,HOBBIES_1_135_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15376,15376,HOBBIES_1_136_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15377,15377,HOBBIES_1_137_TX_2_validation,3,1,0,2,0,1,0,1,0,1,2,1,0,0,0,1,0,1,4,2,1,0,0,0,0,1,0,0
15378,15378,HOBBIES_1_138_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15379,15379,HOBBIES_1_139_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15380,15380,HOBBIES_1_140_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15381,15381,HOBBIES_1_141_TX_2_validation,2,4,3,0,1,2,1,2,0,3,2,0,0,2,1,3,2,0,1,0,5,1,2,0,0,2,1,0
15382,15382,HOBBIES_1_142_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15383,15383,HOBBIES_1_143_TX_2_validation,5,3,4,0,0,0,3,1,2,2,4,2,0,2,2,1,0,2,2,1,0,6,2,6,0,0,1,1
15384,15384,HOBBIES_1_144_TX_2_validation,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1
15385,15385,HOBBIES_1_145_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15386,15386,HOBBIES_1_146_TX_2_validation,0,1,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,1,1,0,0,0,2,1
15387,15387,HOBBIES_1_147_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15388,15388,HOBBIES_1_148_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15389,15389,HOBBIES_1_149_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15390,15390,HOBBIES_1_150_TX_2_validation,1,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15391,15391,HOBBIES_1_151_TX_2_validation,2,2,2,1,0,0,2,2,0,0,1,2,3,0,1,2,0,0,0,2,1,0,2,0,2,1,1,0
15392,15392,HOBBIES_1_152_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15393,15393,HOBBIES_1_153_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15394,15394,HOBBIES_1_154_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15395,15395,HOBBIES_1_155_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15396,15396,HOBBIES_1_156_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15397,15397,HOBBIES_1_157_TX_2_validation,0,2,1,1,1,0,0,1,1,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1
15398,15398,HOBBIES_1_158_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15399,15399,HOBBIES_1_159_TX_2_validation,0,2,0,0,1,0,0,0,1,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0
15400,15400,HOBBIES_1_160_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15401,15401,HOBBIES_1_161_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15402,15402,HOBBIES_1_162_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15403,15403,HOBBIES_1_163_TX_2_validation,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15404,15404,HOBBIES_1_164_TX_2_validation,2,1,1,0,0,0,0,0,1,0,0,2,1,0,0,1,4,1,0,2,0,1,2,0,4,0,1,2
15405,15405,HOBBIES_1_165_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15406,15406,HOBBIES_1_166_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15407,15407,HOBBIES_1_167_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15408,15408,HOBBIES_1_168_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15409,15409,HOBBIES_1_169_TX_2_validation,0,0,0,23,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,6,4,0,1,2,0,0,5
15410,15410,HOBBIES_1_170_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15411,15411,HOBBIES_1_171_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15412,15412,HOBBIES_1_172_TX_2_validation,1,3,0,1,2,0,2,2,1,0,0,0,1,1,0,1,4,1,0,0,0,3,3,0,1,2,1,1
15413,15413,HOBBIES_1_173_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15414,15414,HOBBIES_1_174_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15415,15415,HOBBIES_1_175_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15416,15416,HOBBIES_1_176_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15417,15417,HOBBIES_1_177_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15418,15418,HOBBIES_1_178_TX_2_validation,0,1,0,0,4,4,0,0,0,5,1,19,0,0,0,0,0,6,0,0,0,0,0,3,17,0,0,1
15419,15419,HOBBIES_1_179_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15420,15420,HOBBIES_1_180_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15421,15421,HOBBIES_1_181_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15422,15422,HOBBIES_1_183_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15423,15423,HOBBIES_1_184_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15424,15424,HOBBIES_1_185_TX_2_validation,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15425,15425,HOBBIES_1_186_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15426,15426,HOBBIES_1_187_TX_2_validation,1,2,1,0,0,2,1,1,0,0,1,0,0,0,0,0,1,1,1,0,0,2,2,0,0,0,2,0
15427,15427,HOBBIES_1_188_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15428,15428,HOBBIES_1_189_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15429,15429,HOBBIES_1_190_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15430,15430,HOBBIES_1_191_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15431,15431,HOBBIES_1_192_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15432,15432,HOBBIES_1_193_TX_2_validation,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,0,1,1
15433,15433,HOBBIES_1_194_TX_2_validation,6,4,1,5,1,6,4,4,4,2,3,1,0,3,3,6,2,5,3,1,1,4,3,5,4,4,4,3
15434,15434,HOBBIES_1_195_TX_2_validation,3,0,0,0,0,0,0,1,0,1,1,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1
15435,15435,HOBBIES_1_197_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15436,15436,HOBBIES_1_198_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15437,15437,HOBBIES_1_199_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15438,15438,HOBBIES_1_200_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15439,15439,HOBBIES_1_201_TX_2_validation,6,7,0,0,2,2,1,2,7,4,2,0,4,4,5,5,2,8,1,2,4,7,4,5,3,2,3,3
15440,15440,HOBBIES_1_202_TX_2_validation,0,3,3,3,0,3,1,3,3,0,0,2,0,1,0,1,4,3,1,1,0,0,2,1,2,3,3,2
15441,15441,HOBBIES_1_203_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15442,15442,HOBBIES_1_204_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15443,15443,HOBBIES_1_205_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15444,15444,HOBBIES_1_206_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15445,15445,HOBBIES_1_207_TX_2_validation,2,2,1,3,2,0,1,2,3,0,1,0,0,0,1,0,1,1,2,3,2,1,0,0,0,0,0,0
15446,15446,HOBBIES_1_208_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15447,15447,HOBBIES_1_209_TX_2_validation,0,0,0,0,0,16,0,3,5,10,4,9,6,11,21,8,2,7,0,0,0,11,2,4,13,6,12,0
15448,15448,HOBBIES_1_210_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15449,15449,HOBBIES_1_211_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15450,15450,HOBBIES_1_212_TX_2_validation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
